run_id,task_id,agent_id,model_id,model_family,label,n_steps,exit_status
20260217_mini-v2.0.0_deepseek-3-2-high/matplotlib__matplotlib-26342,matplotlib__matplotlib-26342,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,59,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/matplotlib__matplotlib-26466,matplotlib__matplotlib-26466,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,93,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/mwaskom__seaborn-3069,mwaskom__seaborn-3069,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,101,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/mwaskom__seaborn-3187,mwaskom__seaborn-3187,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,123,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pallets__flask-5014,pallets__flask-5014,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,57,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/psf__requests-1142,psf__requests-1142,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,76,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/psf__requests-1724,psf__requests-1724,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,156,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/psf__requests-1766,psf__requests-1766,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,98,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/psf__requests-1921,psf__requests-1921,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,117,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/psf__requests-2317,psf__requests-2317,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,129,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/psf__requests-2931,psf__requests-2931,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,73,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/psf__requests-5414,psf__requests-5414,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,93,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/psf__requests-6028,psf__requests-6028,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,133,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-2905,pydata__xarray-2905,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,108,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-3095,pydata__xarray-3095,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,58,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-3151,pydata__xarray-3151,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,55,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-3305,pydata__xarray-3305,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,103,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-3677,pydata__xarray-3677,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,79,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-3993,pydata__xarray-3993,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,99,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-4075,pydata__xarray-4075,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,117,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-4094,pydata__xarray-4094,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,69,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-4356,pydata__xarray-4356,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,106,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-4629,pydata__xarray-4629,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,54,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-4687,pydata__xarray-4687,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,126,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-4695,pydata__xarray-4695,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,82,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-4966,pydata__xarray-4966,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,54,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-6461,pydata__xarray-6461,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,125,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-6599,pydata__xarray-6599,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,71,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-6721,pydata__xarray-6721,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,127,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-6744,pydata__xarray-6744,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,51,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-6938,pydata__xarray-6938,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,66,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-6992,pydata__xarray-6992,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,80,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-7229,pydata__xarray-7229,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,121,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-7233,pydata__xarray-7233,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,67,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pydata__xarray-7393,pydata__xarray-7393,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,134,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-4551,pylint-dev__pylint-4551,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,129,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-4604,pylint-dev__pylint-4604,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,122,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-4661,pylint-dev__pylint-4661,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,70,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-4970,pylint-dev__pylint-4970,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,79,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-6386,pylint-dev__pylint-6386,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,76,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-6528,pylint-dev__pylint-6528,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,176,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-6903,pylint-dev__pylint-6903,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,63,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-7080,pylint-dev__pylint-7080,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,146,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-7277,pylint-dev__pylint-7277,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,52,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-8898,pylint-dev__pylint-8898,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,108,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-10051,pytest-dev__pytest-10051,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,57,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-10081,pytest-dev__pytest-10081,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,65,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-10356,pytest-dev__pytest-10356,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,90,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-5262,pytest-dev__pytest-5262,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,55,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-5631,pytest-dev__pytest-5631,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,56,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-5787,pytest-dev__pytest-5787,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,108,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-5809,pytest-dev__pytest-5809,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,41,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-5840,pytest-dev__pytest-5840,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,77,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-6197,pytest-dev__pytest-6197,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,117,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-6202,pytest-dev__pytest-6202,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,80,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7205,pytest-dev__pytest-7205,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,67,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7236,pytest-dev__pytest-7236,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,125,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7324,pytest-dev__pytest-7324,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,78,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7432,pytest-dev__pytest-7432,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,62,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7490,pytest-dev__pytest-7490,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,80,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7521,pytest-dev__pytest-7521,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,64,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7571,pytest-dev__pytest-7571,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,115,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7982,pytest-dev__pytest-7982,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,47,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-8399,pytest-dev__pytest-8399,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,63,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-10297,scikit-learn__scikit-learn-10297,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,104,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-10844,scikit-learn__scikit-learn-10844,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,63,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-10908,scikit-learn__scikit-learn-10908,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,143,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-11310,scikit-learn__scikit-learn-11310,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,123,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-11578,scikit-learn__scikit-learn-11578,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,53,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-12585,scikit-learn__scikit-learn-12585,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,69,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-12682,scikit-learn__scikit-learn-12682,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,81,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-12973,scikit-learn__scikit-learn-12973,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,58,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-13124,scikit-learn__scikit-learn-13124,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,83,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-13135,scikit-learn__scikit-learn-13135,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,52,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-13142,scikit-learn__scikit-learn-13142,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,104,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-13328,scikit-learn__scikit-learn-13328,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,86,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-13439,scikit-learn__scikit-learn-13439,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,73,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-13496,scikit-learn__scikit-learn-13496,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,74,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-13779,scikit-learn__scikit-learn-13779,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,84,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14053,scikit-learn__scikit-learn-14053,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,83,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14087,scikit-learn__scikit-learn-14087,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,55,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14141,scikit-learn__scikit-learn-14141,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,33,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14496,scikit-learn__scikit-learn-14496,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,89,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14629,scikit-learn__scikit-learn-14629,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,114,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14710,scikit-learn__scikit-learn-14710,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,75,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14894,scikit-learn__scikit-learn-14894,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,81,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14983,scikit-learn__scikit-learn-14983,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,77,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-15100,scikit-learn__scikit-learn-15100,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,40,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-25102,scikit-learn__scikit-learn-25102,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,70,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-25232,scikit-learn__scikit-learn-25232,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,79,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-25747,scikit-learn__scikit-learn-25747,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,116,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-25931,scikit-learn__scikit-learn-25931,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,60,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-25973,scikit-learn__scikit-learn-25973,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,144,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-26194,scikit-learn__scikit-learn-26194,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,91,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-26323,scikit-learn__scikit-learn-26323,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,83,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-9288,scikit-learn__scikit-learn-9288,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,53,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-10323,sphinx-doc__sphinx-10323,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,153,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-10435,sphinx-doc__sphinx-10435,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,110,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-10449,sphinx-doc__sphinx-10449,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,67,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-10466,sphinx-doc__sphinx-10466,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,58,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-10614,sphinx-doc__sphinx-10614,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,74,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-10673,sphinx-doc__sphinx-10673,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,112,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-11445,sphinx-doc__sphinx-11445,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,63,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-11510,sphinx-doc__sphinx-11510,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,152,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-7440,sphinx-doc__sphinx-7440,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,119,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-7454,sphinx-doc__sphinx-7454,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,134,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-7462,sphinx-doc__sphinx-7462,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,53,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-7590,sphinx-doc__sphinx-7590,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,152,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-7748,sphinx-doc__sphinx-7748,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,92,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-7757,sphinx-doc__sphinx-7757,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,75,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-7889,sphinx-doc__sphinx-7889,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,62,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-7910,sphinx-doc__sphinx-7910,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,52,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-7985,sphinx-doc__sphinx-7985,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,73,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8035,sphinx-doc__sphinx-8035,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,131,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8056,sphinx-doc__sphinx-8056,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,247,LimitsExceeded
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8120,sphinx-doc__sphinx-8120,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,62,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8265,sphinx-doc__sphinx-8265,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,136,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8269,sphinx-doc__sphinx-8269,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,48,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8459,sphinx-doc__sphinx-8459,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,116,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8475,sphinx-doc__sphinx-8475,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,61,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8548,sphinx-doc__sphinx-8548,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,101,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8551,sphinx-doc__sphinx-8551,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,240,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8593,sphinx-doc__sphinx-8593,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,108,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,67,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,64,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,121,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-8721,sphinx-doc__sphinx-8721,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,94,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-9229,sphinx-doc__sphinx-9229,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,189,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-9230,sphinx-doc__sphinx-9230,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,131,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-9258,sphinx-doc__sphinx-9258,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,140,Submitted
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-9281,sphinx-doc__sphinx-9281,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,91,Submitted
