run_id,seg,label,n_frag_total,n_steps_total
20251124_mini-v1.17.0_minimax-m2/django__django-16032,all_sent,1,1708,90
20251124_mini-v1.17.0_minimax-m2/django__django-16082,all_sent,0,1200,89
20251124_mini-v1.17.0_minimax-m2/django__django-16100,all_sent,0,747,59
20251124_mini-v1.17.0_minimax-m2/django__django-16116,all_sent,0,665,57
20251124_mini-v1.17.0_minimax-m2/django__django-16136,all_sent,0,748,61
20251124_mini-v1.17.0_minimax-m2/django__django-16139,all_sent,0,495,48
20251124_mini-v1.17.0_minimax-m2/django__django-16145,all_sent,0,518,51
20251124_mini-v1.17.0_minimax-m2/django__django-16255,all_sent,0,281,24
20251124_mini-v1.17.0_minimax-m2/django__django-16256,all_sent,1,691,60
20251124_mini-v1.17.0_minimax-m2/django__django-16263,all_sent,1,1285,115
20251124_mini-v1.17.0_minimax-m2/django__django-16315,all_sent,1,972,84
20251124_mini-v1.17.0_minimax-m2/django__django-16333,all_sent,0,504,42
20251124_mini-v1.17.0_minimax-m2/django__django-16429,all_sent,0,447,36
20251124_mini-v1.17.0_minimax-m2/django__django-16454,all_sent,1,758,64
20251124_mini-v1.17.0_minimax-m2/django__django-16485,all_sent,0,539,38
20251124_mini-v1.17.0_minimax-m2/django__django-16493,all_sent,0,679,57
20251124_mini-v1.17.0_minimax-m2/django__django-16502,all_sent,1,523,40
20251124_mini-v1.17.0_minimax-m2/django__django-16527,all_sent,0,375,30
20251124_mini-v1.17.0_minimax-m2/django__django-16560,all_sent,1,857,90
20251124_mini-v1.17.0_minimax-m2/django__django-16569,all_sent,0,359,26
20251124_mini-v1.17.0_minimax-m2/django__django-16595,all_sent,0,546,43
20251124_mini-v1.17.0_minimax-m2/django__django-16612,all_sent,0,628,55
20251124_mini-v1.17.0_minimax-m2/django__django-16631,all_sent,1,785,48
20251124_mini-v1.17.0_minimax-m2/django__django-16642,all_sent,0,443,37
20251124_mini-v1.17.0_minimax-m2/django__django-16661,all_sent,0,1007,64
20251124_mini-v1.17.0_minimax-m2/django__django-16662,all_sent,0,728,58
20251124_mini-v1.17.0_minimax-m2/django__django-16667,all_sent,1,449,41
20251124_mini-v1.17.0_minimax-m2/django__django-16801,all_sent,0,516,39
20251124_mini-v1.17.0_minimax-m2/django__django-16819,all_sent,0,1272,95
20251124_mini-v1.17.0_minimax-m2/django__django-16877,all_sent,1,700,49
20251124_mini-v1.17.0_minimax-m2/django__django-16899,all_sent,0,841,77
20251124_mini-v1.17.0_minimax-m2/django__django-16901,all_sent,1,1161,97
20251124_mini-v1.17.0_minimax-m2/django__django-16938,all_sent,1,999,84
20251124_mini-v1.17.0_minimax-m2/django__django-16950,all_sent,1,1194,125
20251124_mini-v1.17.0_minimax-m2/django__django-17029,all_sent,0,394,34
20251124_mini-v1.17.0_minimax-m2/django__django-17084,all_sent,0,822,62
20251124_mini-v1.17.0_minimax-m2/django__django-17087,all_sent,0,574,55
20251124_mini-v1.17.0_minimax-m2/django__django-7530,all_sent,0,683,60
20251124_mini-v1.17.0_minimax-m2/django__django-9296,all_sent,0,370,32
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-13989,all_sent,0,488,38
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-14623,all_sent,0,4136,145
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-20488,all_sent,0,858,48
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-20676,all_sent,0,3206,76
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-20826,all_sent,0,1180,92
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-20859,all_sent,0,482,42
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-21568,all_sent,1,4466,133
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-22719,all_sent,0,703,49
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-22865,all_sent,0,1070,89
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-22871,all_sent,0,1165,71
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-23299,all_sent,1,13270,112
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-23314,all_sent,0,495,47
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-23412,all_sent,0,884,75
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-23476,all_sent,1,6013,184
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24026,all_sent,0,397,33
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24149,all_sent,0,707,64
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24177,all_sent,1,8054,240
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24570,all_sent,0,782,46
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24627,all_sent,0,500,42
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24637,all_sent,0,1003,78
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24870,all_sent,1,601,50
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24970,all_sent,0,771,45
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25122,all_sent,0,667,60
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25287,all_sent,0,771,75
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25311,all_sent,0,1150,105
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25332,all_sent,0,754,58
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25479,all_sent,1,4656,193
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25775,all_sent,0,1271,99
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25960,all_sent,1,9634,215
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-26113,all_sent,0,420,37
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-26208,all_sent,1,12331,183
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-26291,all_sent,1,1077,69
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-26342,all_sent,0,1132,94
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-26466,all_sent,1,722,63
20251124_mini-v1.17.0_minimax-m2/mwaskom__seaborn-3069,all_sent,0,1262,112
20251124_mini-v1.17.0_minimax-m2/mwaskom__seaborn-3187,all_sent,0,1196,93
20251124_mini-v1.17.0_minimax-m2/pallets__flask-5014,all_sent,0,596,54
20251124_mini-v1.17.0_minimax-m2/psf__requests-1142,all_sent,0,1489,95
20251124_mini-v1.17.0_minimax-m2/psf__requests-1724,all_sent,1,1037,82
20251124_mini-v1.17.0_minimax-m2/psf__requests-1766,all_sent,1,452,38
20251124_mini-v1.17.0_minimax-m2/psf__requests-1921,all_sent,1,716,63
20251124_mini-v1.17.0_minimax-m2/psf__requests-2317,all_sent,1,556,47
20251124_mini-v1.17.0_minimax-m2/psf__requests-2931,all_sent,1,725,56
20251124_mini-v1.17.0_minimax-m2/psf__requests-5414,all_sent,1,846,59
20251124_mini-v1.17.0_minimax-m2/psf__requests-6028,all_sent,1,1443,112
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-2905,all_sent,0,1056,68
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-3095,all_sent,0,770,65
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-3151,all_sent,0,388,27
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-3305,all_sent,1,4335,152
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-3677,all_sent,0,555,47
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-3993,all_sent,0,692,63
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4075,all_sent,0,513,31
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4094,all_sent,0,796,66
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4356,all_sent,0,1007,65
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4629,all_sent,0,286,27
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4687,all_sent,1,2901,185
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4695,all_sent,0,769,59
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4966,all_sent,0,720,42
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6461,all_sent,1,778,59
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6599,all_sent,0,2321,159
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6721,all_sent,0,1150,79
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6744,all_sent,1,4645,113
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6938,all_sent,1,1011,79
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6992,all_sent,1,531,37
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-7229,all_sent,1,1638,103
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-7233,all_sent,0,342,29
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-7393,all_sent,1,3291,250
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4551,all_sent,1,779,64
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4604,all_sent,1,1005,75
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4661,all_sent,1,676,45
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4970,all_sent,1,704,67
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-6386,all_sent,1,907,66
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-6528,all_sent,1,777,49
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-6903,all_sent,0,441,24
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-7080,all_sent,1,1208,76
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-7277,all_sent,1,383,26
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-8898,all_sent,0,3382,58
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-10051,all_sent,0,602,42
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-10081,all_sent,0,767,52
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-10356,all_sent,1,1101,76
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5262,all_sent,0,755,55
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5631,all_sent,0,907,73
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5787,all_sent,1,945,71
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5809,all_sent,0,474,40
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5840,all_sent,1,977,63
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-6197,all_sent,1,14921,250
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-6202,all_sent,0,871,73
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7205,all_sent,0,223,20
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7236,all_sent,0,1035,63
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7324,all_sent,0,3904,61
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7432,all_sent,0,915,56
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7490,all_sent,0,1713,120
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7521,all_sent,0,557,45
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7571,all_sent,0,837,60
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7982,all_sent,0,649,52
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-8399,all_sent,0,596,45
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-10297,all_sent,0,775,78
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-10844,all_sent,0,361,29
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-10908,all_sent,0,676,57
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-11310,all_sent,0,1845,184
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-11578,all_sent,0,687,49
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-12585,all_sent,0,692,53
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-12682,all_sent,0,1165,105
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-12973,all_sent,0,1122,101
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13124,all_sent,1,8010,114
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13135,all_sent,0,335,26
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13142,all_sent,0,1126,68
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13328,all_sent,0,970,89
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13439,all_sent,0,601,52
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13496,all_sent,0,1170,103
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13779,all_sent,0,330,23
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14053,all_sent,0,460,33
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14087,all_sent,1,1418,89
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14141,all_sent,0,386,29
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14496,all_sent,0,748,76
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14629,all_sent,1,652,38
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14710,all_sent,0,680,51
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14894,all_sent,0,589,43
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14983,all_sent,0,846,72
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-15100,all_sent,0,725,56
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25102,all_sent,1,698,46
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25232,all_sent,0,1660,168
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25747,all_sent,1,962,61
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25931,all_sent,0,2885,62
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25973,all_sent,0,1131,79
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-26194,all_sent,1,824,70
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-26323,all_sent,0,722,56
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-9288,all_sent,0,670,56
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10323,all_sent,1,5443,160
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10435,all_sent,1,1049,77
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10449,all_sent,1,1290,113
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10466,all_sent,0,448,31
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10614,all_sent,1,1048,68
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10673,all_sent,0,2618,186
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-11445,all_sent,0,723,42
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-11510,all_sent,1,2898,128
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7440,all_sent,0,1075,98
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7454,all_sent,0,873,68
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7462,all_sent,1,450,34
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7590,all_sent,1,2171,201
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7748,all_sent,1,979,67
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7757,all_sent,0,1273,77
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7889,all_sent,0,532,48
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7910,all_sent,0,537,43
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7985,all_sent,1,1060,71
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8035,all_sent,1,3234,250
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8056,all_sent,1,32432,185
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8120,all_sent,1,12291,240
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8265,all_sent,1,4099,76
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8269,all_sent,0,546,33
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8459,all_sent,1,1802,146
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8475,all_sent,0,634,49
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8548,all_sent,1,1788,125
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8551,all_sent,0,1477,92
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8593,all_sent,0,2151,114
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8595,all_sent,0,774,48
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8621,all_sent,1,576,33
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8638,all_sent,1,1335,103
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8721,all_sent,0,885,69
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9229,all_sent,1,1831,163
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9230,all_sent,1,5376,48
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9258,all_sent,1,4756,57
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9281,all_sent,0,656,59
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9320,all_sent,0,755,39
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9367,all_sent,0,294,22
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9461,all_sent,1,983,74
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9591,all_sent,1,863,65
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9602,all_sent,1,3181,54
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9658,all_sent,0,1289,86
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9673,all_sent,0,2902,58
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9698,all_sent,0,613,41
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9711,all_sent,0,531,36
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-11618,all_sent,0,755,76
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12096,all_sent,0,884,54
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12419,all_sent,1,2112,250
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12481,all_sent,0,1645,137
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12489,all_sent,0,1460,130
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13031,all_sent,0,5098,75
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13091,all_sent,1,1635,141
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13372,all_sent,0,1046,69
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13480,all_sent,0,239,17
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13551,all_sent,0,992,41
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13615,all_sent,0,4743,92
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13647,all_sent,0,485,27
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13757,all_sent,0,1124,88
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13798,all_sent,1,867,73
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13852,all_sent,1,1055,74
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13877,all_sent,1,580,42
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13878,all_sent,0,2132,236
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13974,all_sent,1,1975,65
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14248,all_sent,1,1765,149
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14531,all_sent,0,3978,94
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14711,all_sent,0,454,34
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14976,all_sent,1,760,76
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15017,all_sent,1,1134,85
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15345,all_sent,0,623,53
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15349,all_sent,0,2622,53
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15599,all_sent,1,3191,68
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15809,all_sent,0,410,34
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15875,all_sent,1,874,64
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15976,all_sent,1,794,64
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16450,all_sent,0,934,56
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16597,all_sent,1,559,38
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16766,all_sent,0,892,72
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16792,all_sent,0,757,62
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16886,all_sent,0,263,20
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17139,all_sent,0,926,62
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17318,all_sent,1,642,40
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17630,all_sent,1,747,59
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17655,all_sent,0,801,60
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18189,all_sent,1,578,48
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18199,all_sent,1,525,43
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18211,all_sent,0,743,60
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18698,all_sent,1,8753,88
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18763,all_sent,1,1176,79
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19040,all_sent,1,4870,130
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19346,all_sent,0,715,55
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19495,all_sent,1,6751,119
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19783,all_sent,0,1120,84
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19954,all_sent,0,580,42
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20154,all_sent,0,568,74
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20428,all_sent,1,719,61
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20438,all_sent,1,1140,81
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20590,all_sent,1,3796,244
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20801,all_sent,0,859,53
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20916,all_sent,1,969,70
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21379,all_sent,1,1882,95
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21596,all_sent,1,2194,137
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21612,all_sent,1,1832,141
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21847,all_sent,0,371,25
